Rate_code_id,RatecodeID,RatecodeType
34359752054,1,Standard rate
34359752055,1,Standard rate
34359752056,1,Standard rate
34359752057,1,Standard rate
34359752058,5,Negotiated fare
34359752059,1,Standard rate
34359752060,1,Standard rate
34359752061,1,Standard rate
34359752062,1,Standard rate
34359752063,1,Standard rate
34359752064,1,Standard rate
34359752065,1,Standard rate
34359752066,1,Standard rate
34359752067,1,Standard rate
34359752068,1,Standard rate
34359752069,1,Standard rate
34359752070,1,Standard rate
34359752071,2,JFK
34359752072,1,Standard rate
34359752073,1,Standard rate
34359752074,1,Standard rate
34359752075,1,Standard rate
34359752076,1,Standard rate
34359752077,1,Standard rate
34359752078,1,Standard rate
34359752079,1,Standard rate
34359752080,2,JFK
34359752081,1,Standard rate
34359752082,1,Standard rate
34359752083,1,Standard rate
34359752084,1,Standard rate
34359752085,1,Standard rate
34359752086,1,Standard rate
34359752087,2,JFK
34359752088,1,Standard rate
34359752089,1,Standard rate
34359752090,2,JFK
34359752091,1,Standard rate
34359752092,1,Standard rate
34359752093,1,Standard rate
34359752094,1,Standard rate
34359752095,1,Standard rate
34359752096,1,Standard rate
34359752097,1,Standard rate
34359752098,1,Standard rate
34359752099,1,Standard rate
34359752100,1,Standard rate
34359752101,1,Standard rate
34359752102,1,Standard rate
34359752103,1,Standard rate
34359752104,1,Standard rate
34359752105,2,JFK
34359752106,1,Standard rate
34359752107,1,Standard rate
34359752108,1,Standard rate
34359752109,1,Standard rate
34359752110,1,Standard rate
34359752111,1,Standard rate
34359752112,1,Standard rate
34359752113,1,Standard rate
34359752114,1,Standard rate
34359752115,1,Standard rate
34359752116,1,Standard rate
34359752117,1,Standard rate
34359752118,1,Standard rate
34359752119,1,Standard rate
34359752120,1,Standard rate
34359752121,1,Standard rate
34359752122,1,Standard rate
34359752123,1,Standard rate
34359752124,1,Standard rate
34359752125,1,Standard rate
34359752126,1,Standard rate
34359752127,1,Standard rate
34359752128,1,Standard rate
34359752129,1,Standard rate
34359752130,1,Standard rate
34359752131,1,Standard rate
34359752132,1,Standard rate
34359752133,1,Standard rate
34359752134,1,Standard rate
34359752135,1,Standard rate
34359752136,1,Standard rate
34359752137,1,Standard rate
34359752138,1,Standard rate
34359752139,1,Standard rate
34359752140,1,Standard rate
34359752141,1,Standard rate
34359752142,1,Standard rate
34359752143,1,Standard rate
34359752144,1,Standard rate
34359752145,1,Standard rate
34359752146,1,Standard rate
34359752147,1,Standard rate
34359752148,1,Standard rate
34359752149,1,Standard rate
34359752150,5,Negotiated fare
34359752151,1,Standard rate
34359752152,1,Standard rate
34359752153,1,Standard rate
34359752154,1,Standard rate
34359752155,1,Standard rate
34359752156,1,Standard rate
34359752157,1,Standard rate
34359752158,1,Standard rate
34359752159,1,Standard rate
34359752160,1,Standard rate
34359752161,1,Standard rate
34359752162,1,Standard rate
34359752163,1,Standard rate
34359752164,1,Standard rate
34359752165,1,Standard rate
34359752166,1,Standard rate
34359752167,1,Standard rate
34359752168,1,Standard rate
34359752169,1,Standard rate
34359752170,1,Standard rate
34359752171,2,JFK
34359752172,1,Standard rate
34359752173,1,Standard rate
34359752174,1,Standard rate
34359752175,1,Standard rate
34359752176,1,Standard rate
34359752177,1,Standard rate
34359752178,1,Standard rate
34359752179,1,Standard rate
34359752180,1,Standard rate
34359752181,1,Standard rate
34359752182,1,Standard rate
34359752183,1,Standard rate
34359752184,1,Standard rate
34359752185,1,Standard rate
34359752186,1,Standard rate
34359752187,1,Standard rate
34359752188,1,Standard rate
34359752189,1,Standard rate
34359752190,1,Standard rate
34359752191,1,Standard rate
34359752192,1,Standard rate
34359752193,1,Standard rate
34359752194,1,Standard rate
34359752195,1,Standard rate
34359752196,1,Standard rate
34359752197,1,Standard rate
34359752198,1,Standard rate
34359752199,1,Standard rate
34359752200,1,Standard rate
34359752201,1,Standard rate
34359752202,1,Standard rate
34359752203,1,Standard rate
34359752204,1,Standard rate
34359752205,1,Standard rate
34359752206,1,Standard rate
34359752207,1,Standard rate
34359752208,1,Standard rate
34359752209,2,JFK
34359752210,1,Standard rate
34359752211,1,Standard rate
34359752212,1,Standard rate
34359752213,1,Standard rate
34359752214,1,Standard rate
34359752215,1,Standard rate
34359752216,1,Standard rate
34359752217,1,Standard rate
34359752218,1,Standard rate
34359752219,1,Standard rate
34359752220,1,Standard rate
34359752221,1,Standard rate
34359752222,1,Standard rate
34359752223,1,Standard rate
34359752224,1,Standard rate
34359752225,1,Standard rate
34359752226,1,Standard rate
34359752227,1,Standard rate
34359752228,1,Standard rate
34359752229,1,Standard rate
34359752230,1,Standard rate
34359752231,5,Negotiated fare
34359752232,1,Standard rate
34359752233,1,Standard rate
34359752234,1,Standard rate
34359752235,1,Standard rate
34359752236,1,Standard rate
34359752237,1,Standard rate
34359752238,1,Standard rate
34359752239,1,Standard rate
34359752240,1,Standard rate
34359752241,1,Standard rate
34359752242,1,Standard rate
34359752243,1,Standard rate
34359752244,1,Standard rate
34359752245,1,Standard rate
34359752246,1,Standard rate
34359752247,1,Standard rate
34359752248,1,Standard rate
34359752249,1,Standard rate
34359752250,1,Standard rate
34359752251,1,Standard rate
34359752252,1,Standard rate
34359752253,1,Standard rate
34359752254,1,Standard rate
34359752255,1,Standard rate
34359752256,1,Standard rate
34359752257,3,Newark
34359752258,1,Standard rate
34359752259,2,JFK
34359752260,1,Standard rate
34359752261,1,Standard rate
34359752262,3,Newark
34359752263,1,Standard rate
34359752264,1,Standard rate
34359752265,1,Standard rate
34359752266,1,Standard rate
34359752267,1,Standard rate
34359752268,2,JFK
34359752269,1,Standard rate
34359752270,1,Standard rate
34359752271,1,Standard rate
34359752272,1,Standard rate
34359752273,1,Standard rate
34359752274,1,Standard rate
34359752275,1,Standard rate
34359752276,1,Standard rate
34359752277,1,Standard rate
34359752278,1,Standard rate
34359752279,1,Standard rate
34359752280,1,Standard rate
34359752281,1,Standard rate
34359752282,1,Standard rate
34359752283,1,Standard rate
34359752284,2,JFK
34359752285,1,Standard rate
34359752286,1,Standard rate
34359752287,1,Standard rate
34359752288,1,Standard rate
34359752289,1,Standard rate
34359752290,2,JFK
34359752291,1,Standard rate
34359752292,1,Standard rate
34359752293,1,Standard rate
34359752294,1,Standard rate
34359752295,1,Standard rate
34359752296,1,Standard rate
34359752297,1,Standard rate
34359752298,1,Standard rate
34359752299,1,Standard rate
34359752300,1,Standard rate
34359752301,1,Standard rate
34359752302,1,Standard rate
34359752303,1,Standard rate
34359752304,1,Standard rate
34359752305,1,Standard rate
34359752306,1,Standard rate
34359752307,1,Standard rate
34359752308,1,Standard rate
34359752309,1,Standard rate
34359752310,1,Standard rate
34359752311,1,Standard rate
34359752312,1,Standard rate
34359752313,1,Standard rate
34359752314,1,Standard rate
34359752315,1,Standard rate
34359752316,1,Standard rate
34359752317,1,Standard rate
34359752318,1,Standard rate
34359752319,1,Standard rate
34359752320,1,Standard rate
34359752321,1,Standard rate
34359752322,1,Standard rate
34359752323,1,Standard rate
34359752324,1,Standard rate
34359752325,1,Standard rate
34359752326,1,Standard rate
34359752327,1,Standard rate
34359752328,1,Standard rate
34359752329,1,Standard rate
34359752330,1,Standard rate
34359752331,1,Standard rate
34359752332,1,Standard rate
34359752333,1,Standard rate
34359752334,1,Standard rate
34359752335,1,Standard rate
34359752336,1,Standard rate
34359752337,1,Standard rate
34359752338,1,Standard rate
34359752339,1,Standard rate
34359752340,1,Standard rate
34359752341,1,Standard rate
34359752342,1,Standard rate
34359752343,1,Standard rate
34359752344,1,Standard rate
34359752345,1,Standard rate
34359752346,1,Standard rate
34359752347,1,Standard rate
34359752348,1,Standard rate
34359752349,1,Standard rate
34359752350,1,Standard rate
34359752351,1,Standard rate
34359752352,1,Standard rate
34359752353,1,Standard rate
34359752354,1,Standard rate
34359752355,1,Standard rate
34359752356,1,Standard rate
34359752357,1,Standard rate
34359752358,1,Standard rate
34359752359,1,Standard rate
34359752360,1,Standard rate
34359752361,1,Standard rate
34359752362,1,Standard rate
34359752363,1,Standard rate
34359752364,1,Standard rate
34359752365,1,Standard rate
34359752366,1,Standard rate
34359752367,1,Standard rate
34359752368,1,Standard rate
34359752369,1,Standard rate
34359752370,1,Standard rate
34359752371,1,Standard rate
34359752372,1,Standard rate
34359752373,2,JFK
34359752374,1,Standard rate
34359752375,1,Standard rate
34359752376,1,Standard rate
34359752377,1,Standard rate
34359752378,1,Standard rate
34359752379,2,JFK
34359752380,1,Standard rate
34359752381,1,Standard rate
34359752382,2,JFK
34359752383,1,Standard rate
34359752384,1,Standard rate
34359752385,1,Standard rate
34359752386,1,Standard rate
34359752387,1,Standard rate
34359752388,1,Standard rate
34359752389,1,Standard rate
34359752390,1,Standard rate
34359752391,1,Standard rate
34359752392,1,Standard rate
34359752393,1,Standard rate
34359752394,1,Standard rate
34359752395,1,Standard rate
34359752396,1,Standard rate
34359752397,1,Standard rate
34359752398,1,Standard rate
34359752399,1,Standard rate
34359752400,1,Standard rate
34359752401,1,Standard rate
34359752402,1,Standard rate
34359752403,1,Standard rate
34359752404,2,JFK
34359752405,1,Standard rate
34359752406,1,Standard rate
34359752407,1,Standard rate
34359752408,1,Standard rate
34359752409,1,Standard rate
34359752410,1,Standard rate
34359752411,1,Standard rate
34359752412,1,Standard rate
34359752413,1,Standard rate
34359752414,1,Standard rate
34359752415,1,Standard rate
34359752416,1,Standard rate
34359752417,1,Standard rate
34359752418,1,Standard rate
34359752419,1,Standard rate
34359752420,1,Standard rate
34359752421,1,Standard rate
34359752422,1,Standard rate
34359752423,1,Standard rate
34359752424,1,Standard rate
34359752425,1,Standard rate
34359752426,1,Standard rate
34359752427,1,Standard rate
34359752428,1,Standard rate
34359752429,1,Standard rate
34359752430,1,Standard rate
34359752431,1,Standard rate
34359752432,1,Standard rate
34359752433,1,Standard rate
34359752434,1,Standard rate
34359752435,1,Standard rate
34359752436,1,Standard rate
34359752437,1,Standard rate
34359752438,1,Standard rate
34359752439,1,Standard rate
34359752440,1,Standard rate
34359752441,1,Standard rate
34359752442,1,Standard rate
34359752443,1,Standard rate
34359752444,1,Standard rate
34359752445,1,Standard rate
34359752446,1,Standard rate
34359752447,1,Standard rate
34359752448,1,Standard rate
34359752449,1,Standard rate
34359752450,1,Standard rate
34359752451,1,Standard rate
34359752452,1,Standard rate
34359752453,1,Standard rate
34359752454,1,Standard rate
34359752455,1,Standard rate
34359752456,1,Standard rate
34359752457,1,Standard rate
34359752458,1,Standard rate
34359752459,1,Standard rate
34359752460,1,Standard rate
34359752461,1,Standard rate
34359752462,1,Standard rate
34359752463,1,Standard rate
34359752464,1,Standard rate
34359752465,1,Standard rate
34359752466,1,Standard rate
34359752467,1,Standard rate
34359752468,1,Standard rate
34359752469,1,Standard rate
34359752470,1,Standard rate
34359752471,1,Standard rate
34359752472,1,Standard rate
34359752473,2,JFK
34359752474,1,Standard rate
34359752475,1,Standard rate
34359752476,1,Standard rate
34359752477,1,Standard rate
34359752478,1,Standard rate
34359752479,1,Standard rate
34359752480,1,Standard rate
34359752481,1,Standard rate
34359752482,1,Standard rate
34359752483,1,Standard rate
34359752484,1,Standard rate
34359752485,2,JFK
34359752486,1,Standard rate
34359752487,1,Standard rate
34359752488,1,Standard rate
34359752489,1,Standard rate
34359752490,1,Standard rate
34359752491,1,Standard rate
34359752492,1,Standard rate
34359752493,1,Standard rate
34359752494,1,Standard rate
34359752495,1,Standard rate
34359752496,1,Standard rate
34359752497,1,Standard rate
34359752498,1,Standard rate
34359752499,1,Standard rate
34359752500,1,Standard rate
34359752501,1,Standard rate
34359752502,1,Standard rate
34359752503,1,Standard rate
34359752504,1,Standard rate
34359752505,1,Standard rate
34359752506,1,Standard rate
34359752507,1,Standard rate
34359752508,1,Standard rate
34359752509,1,Standard rate
34359752510,2,JFK
34359752511,1,Standard rate
34359752512,1,Standard rate
34359752513,2,JFK
34359752514,1,Standard rate
34359752515,1,Standard rate
34359752516,1,Standard rate
34359752517,1,Standard rate
34359752518,1,Standard rate
34359752519,1,Standard rate
34359752520,1,Standard rate
34359752521,1,Standard rate
34359752522,1,Standard rate
34359752523,1,Standard rate
34359752524,1,Standard rate
34359752525,1,Standard rate
34359752526,1,Standard rate
34359752527,1,Standard rate
34359752528,1,Standard rate
34359752529,1,Standard rate
34359752530,2,JFK
34359752531,5,Negotiated fare
34359752532,1,Standard rate
34359752533,1,Standard rate
34359752534,1,Standard rate
34359752535,1,Standard rate
34359752536,1,Standard rate
34359752537,1,Standard rate
34359752538,1,Standard rate
34359752539,1,Standard rate
34359752540,1,Standard rate
34359752541,1,Standard rate
34359752542,1,Standard rate
34359752543,1,Standard rate
34359752544,1,Standard rate
34359752545,1,Standard rate
34359752546,1,Standard rate
34359752547,1,Standard rate
34359752548,1,Standard rate
34359752549,1,Standard rate
34359752550,1,Standard rate
34359752551,1,Standard rate
34359752552,1,Standard rate
34359752553,1,Standard rate
34359752554,1,Standard rate
34359752555,1,Standard rate
34359752556,1,Standard rate
34359752557,1,Standard rate
34359752558,1,Standard rate
34359752559,1,Standard rate
34359752560,1,Standard rate
34359752561,1,Standard rate
34359752562,1,Standard rate
34359752563,1,Standard rate
34359752564,1,Standard rate
34359752565,2,JFK
34359752566,1,Standard rate
34359752567,1,Standard rate
34359752568,1,Standard rate
34359752569,1,Standard rate
34359752570,1,Standard rate
34359752571,1,Standard rate
34359752572,1,Standard rate
34359752573,1,Standard rate
34359752574,1,Standard rate
34359752575,1,Standard rate
34359752576,1,Standard rate
34359752577,1,Standard rate
34359752578,3,Newark
34359752579,1,Standard rate
34359752580,1,Standard rate
34359752581,1,Standard rate
34359752582,1,Standard rate
34359752583,1,Standard rate
34359752584,1,Standard rate
34359752585,1,Standard rate
34359752586,1,Standard rate
34359752587,1,Standard rate
34359752588,2,JFK
34359752589,1,Standard rate
34359752590,1,Standard rate
34359752591,1,Standard rate
34359752592,1,Standard rate
34359752593,1,Standard rate
34359752594,1,Standard rate
34359752595,1,Standard rate
34359752596,2,JFK
34359752597,1,Standard rate
34359752598,1,Standard rate
34359752599,1,Standard rate
34359752600,1,Standard rate
34359752601,2,JFK
